
0.932641014521256	2.91096148234294	0.178737620241116	0.153091637141593	1
0.960107202609911	2.22433161488032	0.309018162660438	0.0820149977588058	1
0.934940009947011	2.30039034655839	0.400692712507208	0.191073045676005	1
0.947772267437131	2.39665156972546	0.269893589905384	0.108060863923404	1
0.944115119417093	2.85682944902323	0.204666767663169	0.17964376421597	1
0.825260980951528	3.43652313738541	0.121556844818764	0.39673410460005	2
0.922832913612425	2.65690460907914	0.269113334438638	0.172125556434136	2
0.871855633292339	3.14241087961004	0.219667155327861	0.417678347744703	2
0.878757430496223	3.1002102940806	0.171270619987125	0.301171762551595	2
0.936139490733872	2.72459964932322	0.230115497862779	0.14067437376782	2
0.864446393921175	3.40013009033519	0.149446552429125	0.496952566875185	5
0.855801175754886	3.54916457738481	0.150503837391555	0.62081563664162	5
0.894108689192924	2.92085838029438	0.229059505200691	0.256785150453871	5
0.81632365412727	3.04984028529671	0.202594324184516	0.44646739321735	5
0.864682214297889	2.55274928042757	0.388179397424162	0.717900226441155	5
0.858615191821073	3.70611022439751	0.100026253269523	0.382686598735867	3
0.90895986941976	3.13093226966487	0.172882680245473	0.26718371765312	3
0.833127910211164	3.74797510920556	0.114339116913028	0.609807664899863	3
0.880990761319717	3.17711717515713	0.174593063531494	0.408872038538912	3
0.881636072888566	3.51689125738124	0.131019690227359	0.355596390253299	3
0.924577383596694	3.04587450187393	0.197910299083118	0.250215826297172	4
0.803550416339213	3.67294838640876	0.152741494748593	0.752698812082842	4
0.923619621530491	2.78134724346838	0.208894905434671	0.227791774251702	4
0.937337157368255	2.42063615269289	0.32667578715857	0.147158535802887	4
0.901756454733639	3.21283288718378	0.170037107241414	0.330332842867641	4
